#Tensor product hilbert space dimension: 4; Number of simulations: 1;
#Separable DMs were read from: /home/julio/Documents/my_projects/TFM/code/entanglement_2x2/input_data/received_from_DM/pure_states/separable.txt; Entangled DMs were read from: /home/julio/Documents/my_projects/TFM/code/entanglement_2x2/input_data/generated/pure_states/negativity_(0.0, 0.1).txt;
#Architecture of the MLP: [16, 8, 1]; Number of epochs: 10000; Fraction of DMs used for training: 0.8;
#Activation function in the hidden layers: softsign; Activation function in the output layer: sigmoid; Loss function: binary_crossentropy;
#Batch size: 40; Test tolerance: 0.5; DMs were read with redundancy: False;
#Sucess rate averaged over every simulation and over every sample in the test set: 93.04826206551637%
#Sample standard deviation for averaged success rate: 0.4021843126478094%
#Same average success rate for supplementary tests: [0.935943594359436, 0.9766976697669767, 0.9853485348534854, 0.9868486848684869, 0.9873987398739874]%
#Sample STD for averaged success rate in supplementary tests: [0.0017314614990640285, 0.0010668085067038601, 0.0008496541514030604, 0.0008055946874025899, 0.0007887874473051396]%
#Epoch	Loss	Sample STD
1	0.694557	0.000000
2	0.693260	0.000000
3	0.692924	0.000000
4	0.692687	0.000000
5	0.692387	0.000000
6	0.692133	0.000000
7	0.691896	0.000000
8	0.691606	0.000000
9	0.691138	0.000000
10	0.690976	0.000000
11	0.690556	0.000000
12	0.690275	0.000000
13	0.690058	0.000000
14	0.689801	0.000000
15	0.689417	0.000000
16	0.689231	0.000000
17	0.688877	0.000000
18	0.688518	0.000000
19	0.688436	0.000000
20	0.688201	0.000000
21	0.687979	0.000000
22	0.687530	0.000000
23	0.687520	0.000000
24	0.687248	0.000000
25	0.687109	0.000000
26	0.686747	0.000000
27	0.686528	0.000000
28	0.686304	0.000000
29	0.686171	0.000000
30	0.685999	0.000000
31	0.685847	0.000000
32	0.685679	0.000000
33	0.685502	0.000000
34	0.684884	0.000000
35	0.685043	0.000000
36	0.684701	0.000000
37	0.684510	0.000000
38	0.684594	0.000000
39	0.684228	0.000000
40	0.684077	0.000000
41	0.683733	0.000000
42	0.683779	0.000000
43	0.683523	0.000000
44	0.683279	0.000000
45	0.683007	0.000000
46	0.682545	0.000000
47	0.682811	0.000000
48	0.682579	0.000000
49	0.682468	0.000000
50	0.682168	0.000000
51	0.682056	0.000000
52	0.681886	0.000000
53	0.681763	0.000000
54	0.681757	0.000000
55	0.681527	0.000000
56	0.681395	0.000000
57	0.681115	0.000000
58	0.681156	0.000000
59	0.680581	0.000000
60	0.680735	0.000000
61	0.680613	0.000000
62	0.680462	0.000000
63	0.680192	0.000000
64	0.680447	0.000000
65	0.680088	0.000000
66	0.680013	0.000000
67	0.679961	0.000000
68	0.679785	0.000000
69	0.679660	0.000000
70	0.679561	0.000000
71	0.679291	0.000000
72	0.679200	0.000000
73	0.678913	0.000000
74	0.679033	0.000000
75	0.679015	0.000000
76	0.678844	0.000000
77	0.678704	0.000000
78	0.678457	0.000000
79	0.678345	0.000000
80	0.678485	0.000000
81	0.678132	0.000000
82	0.678151	0.000000
83	0.678002	0.000000
84	0.677865	0.000000
85	0.677737	0.000000
86	0.677765	0.000000
87	0.677827	0.000000
88	0.677650	0.000000
89	0.677404	0.000000
90	0.677475	0.000000
91	0.677297	0.000000
92	0.677218	0.000000
93	0.677288	0.000000
94	0.677170	0.000000
95	0.676973	0.000000
96	0.676818	0.000000
97	0.676878	0.000000
98	0.676727	0.000000
99	0.676637	0.000000
100	0.676645	0.000000
101	0.676584	0.000000
102	0.676437	0.000000
103	0.676182	0.000000
104	0.676157	0.000000
105	0.676201	0.000000
106	0.675794	0.000000
107	0.675956	0.000000
108	0.675969	0.000000
109	0.675521	0.000000
110	0.675639	0.000000
111	0.675655	0.000000
112	0.675714	0.000000
113	0.675519	0.000000
114	0.675520	0.000000
115	0.675225	0.000000
116	0.675221	0.000000
117	0.675054	0.000000
118	0.675008	0.000000
119	0.675037	0.000000
120	0.674867	0.000000
121	0.674682	0.000000
122	0.674678	0.000000
123	0.674603	0.000000
124	0.674580	0.000000
125	0.674427	0.000000
126	0.674311	0.000000
127	0.674027	0.000000
128	0.674101	0.000000
129	0.674128	0.000000
130	0.674009	0.000000
131	0.674014	0.000000
132	0.673621	0.000000
133	0.673622	0.000000
134	0.673743	0.000000
135	0.673543	0.000000
136	0.673434	0.000000
137	0.673414	0.000000
138	0.672998	0.000000
139	0.673144	0.000000
140	0.673016	0.000000
141	0.672942	0.000000
142	0.672851	0.000000
143	0.672854	0.000000
144	0.672815	0.000000
145	0.672314	0.000000
146	0.672594	0.000000
147	0.672397	0.000000
148	0.672347	0.000000
149	0.672316	0.000000
150	0.672134	0.000000
151	0.672291	0.000000
152	0.671956	0.000000
153	0.671895	0.000000
154	0.671567	0.000000
155	0.671626	0.000000
156	0.671911	0.000000
157	0.671462	0.000000
158	0.671595	0.000000
159	0.671200	0.000000
160	0.671112	0.000000
161	0.670998	0.000000
162	0.671153	0.000000
163	0.671052	0.000000
164	0.670728	0.000000
165	0.670801	0.000000
166	0.670584	0.000000
167	0.670598	0.000000
168	0.670606	0.000000
169	0.670422	0.000000
170	0.670153	0.000000
171	0.670196	0.000000
172	0.670153	0.000000
173	0.669773	0.000000
174	0.669751	0.000000
175	0.669509	0.000000
176	0.669744	0.000000
177	0.669663	0.000000
178	0.669409	0.000000
179	0.669717	0.000000
180	0.668813	0.000000
181	0.669218	0.000000
182	0.668817	0.000000
183	0.668641	0.000000
184	0.668853	0.000000
185	0.668925	0.000000
186	0.668612	0.000000
187	0.668689	0.000000
188	0.668354	0.000000
189	0.668530	0.000000
190	0.668344	0.000000
191	0.668292	0.000000
192	0.667759	0.000000
193	0.668104	0.000000
194	0.668080	0.000000
195	0.667799	0.000000
196	0.667813	0.000000
197	0.667690	0.000000
198	0.667407	0.000000
199	0.667291	0.000000
200	0.667472	0.000000
201	0.667362	0.000000
202	0.667013	0.000000
203	0.666952	0.000000
204	0.666752	0.000000
205	0.666985	0.000000
206	0.666634	0.000000
207	0.666616	0.000000
208	0.666517	0.000000
209	0.666449	0.000000
210	0.666523	0.000000
211	0.666326	0.000000
212	0.666155	0.000000
213	0.665903	0.000000
214	0.666078	0.000000
215	0.666074	0.000000
216	0.665913	0.000000
217	0.665843	0.000000
218	0.665497	0.000000
219	0.665457	0.000000
220	0.665378	0.000000
221	0.665171	0.000000
222	0.665561	0.000000
223	0.665113	0.000000
224	0.665041	0.000000
225	0.664617	0.000000
226	0.664567	0.000000
227	0.664737	0.000000
228	0.664840	0.000000
229	0.664328	0.000000
230	0.664270	0.000000
231	0.664428	0.000000
232	0.664384	0.000000
233	0.664402	0.000000
234	0.663671	0.000000
235	0.663695	0.000000
236	0.663470	0.000000
237	0.663499	0.000000
238	0.663630	0.000000
239	0.663195	0.000000
240	0.663179	0.000000
241	0.663283	0.000000
242	0.663175	0.000000
243	0.663106	0.000000
244	0.663216	0.000000
245	0.663093	0.000000
246	0.662599	0.000000
247	0.662819	0.000000
248	0.662569	0.000000
249	0.662425	0.000000
250	0.662236	0.000000
251	0.662085	0.000000
252	0.661880	0.000000
253	0.661845	0.000000
254	0.661988	0.000000
255	0.661735	0.000000
256	0.661603	0.000000
257	0.661574	0.000000
258	0.661511	0.000000
259	0.661584	0.000000
260	0.661314	0.000000
261	0.661258	0.000000
262	0.661101	0.000000
263	0.661045	0.000000
264	0.660860	0.000000
265	0.660682	0.000000
266	0.660459	0.000000
267	0.660481	0.000000
268	0.660059	0.000000
269	0.660547	0.000000
270	0.660427	0.000000
271	0.660156	0.000000
272	0.659921	0.000000
273	0.660071	0.000000
274	0.659950	0.000000
275	0.659565	0.000000
276	0.659504	0.000000
277	0.659573	0.000000
278	0.659555	0.000000
279	0.659578	0.000000
280	0.659614	0.000000
281	0.659399	0.000000
282	0.659110	0.000000
283	0.658711	0.000000
284	0.659041	0.000000
285	0.658815	0.000000
286	0.658728	0.000000
287	0.658758	0.000000
288	0.658661	0.000000
289	0.658198	0.000000
290	0.658332	0.000000
291	0.657963	0.000000
292	0.657968	0.000000
293	0.658000	0.000000
294	0.658012	0.000000
295	0.657784	0.000000
296	0.657510	0.000000
297	0.657848	0.000000
298	0.657509	0.000000
299	0.657622	0.000000
300	0.657301	0.000000
301	0.657487	0.000000
302	0.657251	0.000000
303	0.656867	0.000000
304	0.657035	0.000000
305	0.656751	0.000000
306	0.656784	0.000000
307	0.656728	0.000000
308	0.656393	0.000000
309	0.656148	0.000000
310	0.656575	0.000000
311	0.656234	0.000000
312	0.656174	0.000000
313	0.655800	0.000000
314	0.655946	0.000000
315	0.655964	0.000000
316	0.655765	0.000000
317	0.655683	0.000000
318	0.655537	0.000000
319	0.655037	0.000000
320	0.655236	0.000000
321	0.655169	0.000000
322	0.655184	0.000000
323	0.655330	0.000000
324	0.654939	0.000000
325	0.654710	0.000000
326	0.654538	0.000000
327	0.654433	0.000000
328	0.654476	0.000000
329	0.653791	0.000000
330	0.654491	0.000000
331	0.654237	0.000000
332	0.654047	0.000000
333	0.653795	0.000000
334	0.654171	0.000000
335	0.653340	0.000000
336	0.653488	0.000000
337	0.653079	0.000000
338	0.653584	0.000000
339	0.653627	0.000000
340	0.653490	0.000000
341	0.652661	0.000000
342	0.652999	0.000000
343	0.652725	0.000000
344	0.652584	0.000000
345	0.652423	0.000000
346	0.652518	0.000000
347	0.652124	0.000000
348	0.652387	0.000000
349	0.651984	0.000000
350	0.652001	0.000000
351	0.651764	0.000000
352	0.651373	0.000000
353	0.651811	0.000000
354	0.651693	0.000000
355	0.651563	0.000000
356	0.651745	0.000000
357	0.651070	0.000000
358	0.651373	0.000000
359	0.651077	0.000000
360	0.650906	0.000000
361	0.650705	0.000000
362	0.650714	0.000000
363	0.650707	0.000000
364	0.650582	0.000000
365	0.650481	0.000000
366	0.650493	0.000000
367	0.650353	0.000000
368	0.650141	0.000000
369	0.650002	0.000000
370	0.649548	0.000000
371	0.649672	0.000000
372	0.649908	0.000000
373	0.649037	0.000000
374	0.649313	0.000000
375	0.649626	0.000000
376	0.648979	0.000000
377	0.649256	0.000000
378	0.649063	0.000000
379	0.649087	0.000000
380	0.648802	0.000000
381	0.648947	0.000000
382	0.648868	0.000000
383	0.648746	0.000000
384	0.648180	0.000000
385	0.648706	0.000000
386	0.648334	0.000000
387	0.648219	0.000000
388	0.648024	0.000000
389	0.647968	0.000000
390	0.647659	0.000000
391	0.647833	0.000000
392	0.647969	0.000000
393	0.647694	0.000000
394	0.647430	0.000000
395	0.647502	0.000000
396	0.647258	0.000000
397	0.647403	0.000000
398	0.646973	0.000000
399	0.646941	0.000000
400	0.646643	0.000000
401	0.646986	0.000000
402	0.646501	0.000000
403	0.646696	0.000000
404	0.646746	0.000000
405	0.646580	0.000000
406	0.646476	0.000000
407	0.646136	0.000000
408	0.646247	0.000000
409	0.645834	0.000000
410	0.645971	0.000000
411	0.646110	0.000000
412	0.645491	0.000000
413	0.645517	0.000000
414	0.645742	0.000000
415	0.645479	0.000000
416	0.645302	0.000000
417	0.645827	0.000000
418	0.645495	0.000000
419	0.645094	0.000000
420	0.644782	0.000000
421	0.644936	0.000000
422	0.644634	0.000000
423	0.644786	0.000000
424	0.644813	0.000000
425	0.644598	0.000000
426	0.644528	0.000000
427	0.644279	0.000000
428	0.644259	0.000000
429	0.644149	0.000000
430	0.643814	0.000000
431	0.643846	0.000000
432	0.644062	0.000000
433	0.643671	0.000000
434	0.643943	0.000000
435	0.643676	0.000000
436	0.643772	0.000000
437	0.643631	0.000000
438	0.643358	0.000000
439	0.643284	0.000000
440	0.642724	0.000000
441	0.643206	0.000000
442	0.643182	0.000000
443	0.642955	0.000000
444	0.642233	0.000000
445	0.642532	0.000000
446	0.642846	0.000000
447	0.642922	0.000000
448	0.642442	0.000000
449	0.642491	0.000000
450	0.642060	0.000000
451	0.642038	0.000000
452	0.641990	0.000000
453	0.641891	0.000000
454	0.641509	0.000000
455	0.642073	0.000000
456	0.641513	0.000000
457	0.640786	0.000000
458	0.641787	0.000000
459	0.641629	0.000000
460	0.640934	0.000000
461	0.641230	0.000000
462	0.641315	0.000000
463	0.641219	0.000000
464	0.641333	0.000000
465	0.640619	0.000000
466	0.640747	0.000000
467	0.641060	0.000000
468	0.640581	0.000000
469	0.640494	0.000000
470	0.640434	0.000000
471	0.640282	0.000000
472	0.640134	0.000000
473	0.640329	0.000000
474	0.639996	0.000000
475	0.640009	0.000000
476	0.639985	0.000000
477	0.639733	0.000000
478	0.639888	0.000000
479	0.640205	0.000000
480	0.639597	0.000000
481	0.639297	0.000000
482	0.639430	0.000000
483	0.639116	0.000000
484	0.639173	0.000000
485	0.639047	0.000000
486	0.639090	0.000000
487	0.639319	0.000000
488	0.638986	0.000000
489	0.638411	0.000000
490	0.639068	0.000000
491	0.638954	0.000000
492	0.638882	0.000000
493	0.638353	0.000000
494	0.638412	0.000000
495	0.638183	0.000000
496	0.638708	0.000000
497	0.638475	0.000000
498	0.638063	0.000000
499	0.638117	0.000000
500	0.638159	0.000000
501	0.637723	0.000000
502	0.637946	0.000000
503	0.637591	0.000000
504	0.637894	0.000000
505	0.637060	0.000000
506	0.637894	0.000000
507	0.637522	0.000000
508	0.637545	0.000000
509	0.637779	0.000000
510	0.637180	0.000000
511	0.637395	0.000000
512	0.637195	0.000000
513	0.637207	0.000000
514	0.636802	0.000000
515	0.636957	0.000000
516	0.636641	0.000000
517	0.636848	0.000000
518	0.636663	0.000000
519	0.636621	0.000000
520	0.636935	0.000000
521	0.636968	0.000000
522	0.636645	0.000000
523	0.636073	0.000000
524	0.636538	0.000000
525	0.636231	0.000000
526	0.636642	0.000000
527	0.635949	0.000000
528	0.635624	0.000000
529	0.635871	0.000000
530	0.635692	0.000000
531	0.635849	0.000000
532	0.635775	0.000000
533	0.635323	0.000000
534	0.635778	0.000000
535	0.635110	0.000000
536	0.635623	0.000000
537	0.635504	0.000000
538	0.635346	0.000000
539	0.635261	0.000000
540	0.635434	0.000000
541	0.635281	0.000000
542	0.635023	0.000000
543	0.635408	0.000000
544	0.635139	0.000000
545	0.634936	0.000000
546	0.635224	0.000000
547	0.634650	0.000000
548	0.634618	0.000000
549	0.634640	0.000000
550	0.634969	0.000000
551	0.634692	0.000000
552	0.634640	0.000000
553	0.634316	0.000000
554	0.633877	0.000000
555	0.634729	0.000000
556	0.634436	0.000000
557	0.633731	0.000000
558	0.634220	0.000000
559	0.633830	0.000000
560	0.634016	0.000000
561	0.633985	0.000000
562	0.633782	0.000000
563	0.633528	0.000000
564	0.633787	0.000000
565	0.633408	0.000000
566	0.633615	0.000000
567	0.633915	0.000000
568	0.633308	0.000000
569	0.633433	0.000000
570	0.633510	0.000000
571	0.632892	0.000000
572	0.633218	0.000000
573	0.633100	0.000000
574	0.632589	0.000000
575	0.632913	0.000000
576	0.632809	0.000000
577	0.632596	0.000000
578	0.632969	0.000000
579	0.632510	0.000000
580	0.632097	0.000000
581	0.632668	0.000000
582	0.632486	0.000000
583	0.632117	0.000000
584	0.631636	0.000000
585	0.632265	0.000000
586	0.631838	0.000000
587	0.631841	0.000000
588	0.631746	0.000000
589	0.631468	0.000000
590	0.631400	0.000000
591	0.632019	0.000000
592	0.631652	0.000000
593	0.630971	0.000000
594	0.631263	0.000000
595	0.630923	0.000000
596	0.631420	0.000000
597	0.631640	0.000000
598	0.630586	0.000000
599	0.631329	0.000000
600	0.630145	0.000000
601	0.630811	0.000000
602	0.630802	0.000000
603	0.630821	0.000000
604	0.630818	0.000000
605	0.630781	0.000000
606	0.630460	0.000000
607	0.629906	0.000000
608	0.630955	0.000000
609	0.630410	0.000000
610	0.630283	0.000000
611	0.630339	0.000000
612	0.629906	0.000000
613	0.629541	0.000000
614	0.629696	0.000000
615	0.629788	0.000000
616	0.629550	0.000000
617	0.629854	0.000000
618	0.629440	0.000000
619	0.629216	0.000000
620	0.629240	0.000000
621	0.629413	0.000000
622	0.629042	0.000000
623	0.629158	0.000000
624	0.629247	0.000000
625	0.629083	0.000000
626	0.628891	0.000000
627	0.629245	0.000000
628	0.628957	0.000000
629	0.628934	0.000000
630	0.629184	0.000000
631	0.628622	0.000000
632	0.628528	0.000000
633	0.628828	0.000000
634	0.628472	0.000000
635	0.628800	0.000000
636	0.628430	0.000000
637	0.628382	0.000000
638	0.628121	0.000000
639	0.627930	0.000000
640	0.628157	0.000000
641	0.628461	0.000000
642	0.627964	0.000000
643	0.628259	0.000000
644	0.628044	0.000000
645	0.627821	0.000000
646	0.627535	0.000000
647	0.627940	0.000000
648	0.628002	0.000000
649	0.627549	0.000000
650	0.627200	0.000000
651	0.627137	0.000000
652	0.627795	0.000000
653	0.627310	0.000000
654	0.626909	0.000000
655	0.627119	0.000000
656	0.627131	0.000000
657	0.627336	0.000000
658	0.627019	0.000000
659	0.626919	0.000000
660	0.626581	0.000000
661	0.626655	0.000000
662	0.626718	0.000000
663	0.626567	0.000000
664	0.625973	0.000000
665	0.626657	0.000000
666	0.626195	0.000000
667	0.626328	0.000000
668	0.626169	0.000000
669	0.625993	0.000000
670	0.626139	0.000000
671	0.625929	0.000000
672	0.625766	0.000000
673	0.626030	0.000000
674	0.625976	0.000000
675	0.626096	0.000000
676	0.625201	0.000000
677	0.625491	0.000000
678	0.625730	0.000000
679	0.625437	0.000000
680	0.625802	0.000000
681	0.625067	0.000000
682	0.625011	0.000000
683	0.625556	0.000000
684	0.625350	0.000000
685	0.624899	0.000000
686	0.624985	0.000000
687	0.625229	0.000000
688	0.624483	0.000000
689	0.625044	0.000000
690	0.625013	0.000000
691	0.624592	0.000000
692	0.624601	0.000000
693	0.625092	0.000000
694	0.624675	0.000000
695	0.624158	0.000000
696	0.624615	0.000000
697	0.624259	0.000000
698	0.624058	0.000000
699	0.624198	0.000000
700	0.624113	0.000000
701	0.624449	0.000000
702	0.624004	0.000000
703	0.624208	0.000000
704	0.623824	0.000000
705	0.624068	0.000000
706	0.624046	0.000000
707	0.623808	0.000000
708	0.623668	0.000000
709	0.623720	0.000000
710	0.624060	0.000000
711	0.623230	0.000000
712	0.623412	0.000000
713	0.623166	0.000000
714	0.623189	0.000000
715	0.622778	0.000000
716	0.623248	0.000000
717	0.623166	0.000000
718	0.622965	0.000000
719	0.623177	0.000000
720	0.622845	0.000000
721	0.623235	0.000000
722	0.622597	0.000000
723	0.622404	0.000000
724	0.622526	0.000000
725	0.622831	0.000000
726	0.622434	0.000000
727	0.622605	0.000000
728	0.622198	0.000000
729	0.621988	0.000000
730	0.622239	0.000000
731	0.622425	0.000000
732	0.622277	0.000000
733	0.622146	0.000000
734	0.621953	0.000000
735	0.622217	0.000000
736	0.621978	0.000000
737	0.621940	0.000000
738	0.621975	0.000000
739	0.621971	0.000000
740	0.622256	0.000000
741	0.621119	0.000000
742	0.621564	0.000000
743	0.621818	0.000000
744	0.621630	0.000000
745	0.621676	0.000000
746	0.621678	0.000000
747	0.620904	0.000000
748	0.621495	0.000000
749	0.621468	0.000000
750	0.621452	0.000000
751	0.621100	0.000000
752	0.621320	0.000000
753	0.620700	0.000000
754	0.621434	0.000000
755	0.620977	0.000000
756	0.620991	0.000000
757	0.620613	0.000000
758	0.620859	0.000000
759	0.620925	0.000000
760	0.620514	0.000000
761	0.620506	0.000000
762	0.620467	0.000000
763	0.620715	0.000000
764	0.619903	0.000000
765	0.620498	0.000000
766	0.620455	0.000000
767	0.620152	0.000000
768	0.619562	0.000000
769	0.620256	0.000000
770	0.620080	0.000000
771	0.620365	0.000000
772	0.619952	0.000000
773	0.619629	0.000000
774	0.619850	0.000000
775	0.619995	0.000000
776	0.619523	0.000000
777	0.619813	0.000000
778	0.619626	0.000000
779	0.619453	0.000000
780	0.619279	0.000000
781	0.619307	0.000000
782	0.619789	0.000000
783	0.619510	0.000000
784	0.619214	0.000000
785	0.619476	0.000000
786	0.619419	0.000000
787	0.619419	0.000000
788	0.619394	0.000000
789	0.619509	0.000000
790	0.619395	0.000000
791	0.618864	0.000000
792	0.618917	0.000000
793	0.618711	0.000000
794	0.618977	0.000000
795	0.618709	0.000000
796	0.618696	0.000000
797	0.618402	0.000000
798	0.618089	0.000000
799	0.618272	0.000000
800	0.618669	0.000000
801	0.618126	0.000000
802	0.618096	0.000000
803	0.618407	0.000000
804	0.618362	0.000000
805	0.617867	0.000000
806	0.618340	0.000000
807	0.617499	0.000000
808	0.617881	0.000000
809	0.617722	0.000000
810	0.617884	0.000000
811	0.617905	0.000000
812	0.618090	0.000000
813	0.617830	0.000000
814	0.617677	0.000000
815	0.617704	0.000000
816	0.617489	0.000000
817	0.618160	0.000000
818	0.617812	0.000000
819	0.617268	0.000000
820	0.617686	0.000000
821	0.617174	0.000000
822	0.617269	0.000000
823	0.616936	0.000000
824	0.616995	0.000000
825	0.617361	0.000000
826	0.616577	0.000000
827	0.617429	0.000000
828	0.616800	0.000000
829	0.616939	0.000000
830	0.616869	0.000000
831	0.616946	0.000000
832	0.616652	0.000000
