#Tensor product hilbert space dimension: 4; Number of simulations: 2;
#Separable DMs were read from: /home/julio/Documents/my_projects/TFM/code/entanglement_2x2/input_data/received_from_DM/pure_states/separable.txt; Entangled DMs were read from: /home/julio/Documents/my_projects/TFM/code/entanglement_2x2/input_data/generated/pure_states/negativity_(0.0, 0.1).txt;
#Architecture of the MLP: [64, 32, 16, 1]; Number of epochs: 4000; Fraction of DMs used for training: 0.8;
#Activation function in the hidden layers: relu; Activation function in the output layer: sigmoid; Loss function: binary_crossentropy;
#Batch size: 40; Test tolerance: 0.5; DMs were read with redundancy: False;
#Sucess rate averaged over every simulation and over every sample in the test set: 87.9375%
#Sample standard deviation for averaged success rate: 0.3996470610895318%
#Same average success rate for supplementary tests: [0.957625, 0.9814, 0.98255, 0.982925, 0.982925, 0.94635, 0.946075, 0.947025, 0.946775, 0.94655]%
#Sample STD for averaged success rate in supplementary tests: [0.001088964172390442, 0.000702817188179115, 0.0006799079900986575, 0.0006734591440837332, 0.0006734591440837332, 0.001165046726530743, 0.0011668246306750655, 0.0011587956975886652, 0.0011609177269513978, 0.0011628219446673683]%
#Epoch	Loss	Sample STD
1	0.692732	0.000245
2	0.689839	0.000344
3	0.687094	0.000396
4	0.684801	0.000456
5	0.682303	0.000122
6	0.679841	0.000262
7	0.677281	0.000182
8	0.675447	0.000150
9	0.672844	0.000030
10	0.670176	0.000147
11	0.668197	0.000267
12	0.664685	0.000120
13	0.662084	0.000763
14	0.658672	0.001110
15	0.654082	0.001306
16	0.648853	0.002324
17	0.643643	0.003642
18	0.638148	0.004142
19	0.630850	0.005177
20	0.623265	0.005987
21	0.614854	0.007109
22	0.604912	0.008499
23	0.595380	0.009258
24	0.584208	0.010228
25	0.572080	0.011595
26	0.561207	0.012928
27	0.548882	0.013115
28	0.535338	0.014001
29	0.522910	0.013987
30	0.510815	0.014143
31	0.498438	0.013868
32	0.484896	0.014030
33	0.472419	0.013198
34	0.459917	0.012634
35	0.448436	0.011374
36	0.435260	0.011500
37	0.424630	0.010350
38	0.412823	0.009928
39	0.402202	0.009312
40	0.393762	0.008549
41	0.383070	0.008517
42	0.374212	0.006696
43	0.365192	0.007498
44	0.356871	0.006654
45	0.349219	0.006503
46	0.341839	0.006333
47	0.336730	0.005333
48	0.329130	0.006699
49	0.322274	0.005491
50	0.316164	0.006443
51	0.309803	0.006575
52	0.305377	0.007301
53	0.299464	0.005942
54	0.293545	0.007292
55	0.289692	0.005639
56	0.285826	0.007707
57	0.283045	0.006564
58	0.279140	0.006331
59	0.273764	0.006506
60	0.270277	0.007115
61	0.266289	0.007047
62	0.264100	0.007628
63	0.260092	0.007647
64	0.256735	0.006520
65	0.254639	0.006643
66	0.251135	0.006157
67	0.247765	0.006791
68	0.244025	0.006021
69	0.243989	0.005168
70	0.241876	0.005575
71	0.238134	0.006700
72	0.232734	0.006357
73	0.230805	0.006829
74	0.229838	0.006387
75	0.226284	0.005955
76	0.221999	0.006075
77	0.223019	0.005600
78	0.219999	0.003880
79	0.217837	0.007722
80	0.215470	0.005201
81	0.215892	0.005941
82	0.212705	0.007132
83	0.212423	0.006946
84	0.208866	0.005470
85	0.207804	0.005534
86	0.206155	0.005747
87	0.205495	0.006374
88	0.203520	0.005408
89	0.202065	0.006026
90	0.200901	0.006458
91	0.199220	0.006781
92	0.198412	0.006043
93	0.197021	0.006964
94	0.195147	0.004885
95	0.194995	0.007359
96	0.192801	0.006854
97	0.192256	0.006650
98	0.191222	0.006317
99	0.190871	0.005956
100	0.187833	0.006361
101	0.186763	0.005848
102	0.186032	0.006550
103	0.184869	0.007468
104	0.182576	0.006777
105	0.181098	0.006070
106	0.181946	0.007016
107	0.181490	0.006029
108	0.179856	0.007386
109	0.179898	0.006470
110	0.178273	0.007000
111	0.177383	0.006869
112	0.175113	0.007386
113	0.175800	0.006976
114	0.173179	0.006697
115	0.172856	0.008123
116	0.170834	0.007701
117	0.172939	0.007497
118	0.170201	0.006315
119	0.168804	0.008504
120	0.168908	0.006847
121	0.167703	0.007855
122	0.168175	0.007601
123	0.166125	0.007055
124	0.166622	0.006811
125	0.164519	0.007334
126	0.165491	0.007821
127	0.161122	0.007741
128	0.161736	0.008141
129	0.161644	0.006243
130	0.160602	0.007539
131	0.160686	0.007577
132	0.158751	0.008910
133	0.158052	0.008321
134	0.158513	0.007769
135	0.156361	0.007183
136	0.156500	0.007374
137	0.154603	0.007447
138	0.155751	0.007538
139	0.155264	0.008375
140	0.153470	0.006831
141	0.155268	0.007248
142	0.151359	0.007161
143	0.152792	0.007556
144	0.149781	0.007661
145	0.151664	0.008824
146	0.152276	0.008569
147	0.149464	0.008677
148	0.149675	0.008062
149	0.148835	0.008615
150	0.147250	0.008567
151	0.148666	0.008439
152	0.148032	0.008698
153	0.146535	0.007474
154	0.144496	0.008194
155	0.145824	0.007067
156	0.144667	0.007763
157	0.146180	0.008062
158	0.144864	0.007986
159	0.144158	0.008721
160	0.141382	0.007273
161	0.142391	0.007594
162	0.142249	0.007244
163	0.140158	0.009032
164	0.141726	0.008126
165	0.140277	0.007802
166	0.138534	0.008676
167	0.138449	0.007751
168	0.139200	0.007213
169	0.138819	0.007552
170	0.138520	0.008502
171	0.136274	0.007944
172	0.138879	0.007516
173	0.137412	0.009302
174	0.138301	0.008142
175	0.135827	0.008447
176	0.135691	0.009160
177	0.134828	0.006992
178	0.133436	0.007711
179	0.133408	0.008251
180	0.135385	0.006977
181	0.135435	0.008659
182	0.132482	0.008441
183	0.133370	0.008138
184	0.132862	0.007939
185	0.130805	0.006634
186	0.128741	0.006774
187	0.129261	0.007567
188	0.131094	0.007427
189	0.131159	0.007948
190	0.128375	0.007587
191	0.129451	0.008766
192	0.129352	0.007427
193	0.127541	0.008800
194	0.128252	0.007223
195	0.131176	0.005942
196	0.128770	0.006485
197	0.125688	0.007408
198	0.126883	0.007748
199	0.125923	0.007766
200	0.128613	0.006644
201	0.124803	0.008417
202	0.126334	0.007709
203	0.125457	0.007038
204	0.124699	0.006552
205	0.125125	0.007729
206	0.123999	0.006345
207	0.124072	0.007354
208	0.124004	0.006327
209	0.123801	0.006904
210	0.124779	0.006596
211	0.122293	0.007721
212	0.122664	0.007242
213	0.123873	0.006357
214	0.121465	0.008192
215	0.122964	0.007361
216	0.122372	0.006688
217	0.120786	0.007235
218	0.119900	0.006934
219	0.119833	0.007266
